Encode Order, Type, POC, QP, Bits, Scenecut, I/P cost ratio, Y PSNR, U PSNR, V PSNR, YUV PSNR, Latency, List 0, List 1, Intra 64x64 DC, Intra 64x64 Planar, Intra 64x64 Ang, Intra 32x32 DC, Intra 32x32 Planar, Intra 32x32 Ang, Intra 16x16 DC, Intra 16x16 Planar, Intra 16x16 Ang, Intra 8x8 DC, Intra 8x8 Planar, Intra 8x8 Ang, 4x4, Inter 64x64, Inter 32x32, Inter 16x16, Inter 8x8, Skip 64x64, Skip 32x32, Skip 16x16, Skip 8x8, Merge 64x64, Merge 32x32, Merge 16x16, Merge 8x8, Avg Luma Distortion, Avg Chroma Distortion, Avg psyEnergy, Avg Residual Energy, Min Luma Level, Max Luma Level, Avg Luma Level, Min Cb Level, Max Cb Level, Avg Cb Level, Min Cr Level, Max Cr Level, Avg Cr Level, Intra 64x64, Skip 64x64, AMP 64, Inter 64x64, Merge 64x64, Inter 64x32, Merge 64x32, Inter 32x64, Merge 32x64, Intra 32x32, Skip 32x32, AMP 32, Inter 32x32, Merge 32x32, Inter 32x16, Merge 32x16, Inter 16x32, Merge 16x32, Intra 16x16, Skip 16x16, AMP 16, Inter 16x16, Merge 16x16, Inter 16x8, Merge 16x8, Inter 8x16, Merge 8x16, Intra 8x8, Skip 8x8, AMP 8, Inter 8x8, Merge 8x8, Inter 8x4, Merge 8x4, Inter 4x8, Merge 4x8, 4x4, DecideWait (ms), Row0Wait (ms), Wall time (ms), Ref Wait Wall (ms), Total CTU time (ms),Stall Time (ms), Total frame time (ms), Avg WPP, Row Blocks
10, b-SLICE,    8, 24.00,     398256, 0,1.01,39.666, 39.358, 39.254, 39.576,29, 7 5 ,9 10 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%, 26.75%, 24.72%,  0.28%,  0.00%,  0.03%,  0.07%,  0.00%,  0.01%, 10.71%, 36.63%,  0.82%, 29636.06, 16480.87, 0.00, 31099.59 , 0, 255, 65.98, 0, 255, 69.23, 0, 255, 63.56, 0.00%, 100.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 28.64%,0.00%, 0.30%, 71.06%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 58.26%,0.00%, 2.55%, 39.19%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 74.40%,0.00%, 0.00%, 25.60%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 4.0, 3.3, 1892121.1, 1848619.6, 0.0, 0.0, 29626283.5, 1.000, 0
11, P-SLICE,   15, 22.00,   56938176, 0,1.02,39.338, 39.255, 39.210, 39.312,23, 10 9 7 , -, 0.00%,  0.00%,  0.00%, 0.01%,  0.23%,  0.22%, 0.07%,  0.41%,  1.59%, 2.05%,  6.49%, 44.66%, 0.00%,  0.00%,  0.11%,  1.49%, 42.66%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%, 35727.72, 17841.68, 0.00, 18922132.39 , 0, 255, 69.05, 0, 255, 86.81, 0, 255, 79.68, 0.00%, 0.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 80.74%, 0.00%,0.00%, 11.00%, 8.25%, 0.00%, 0.00%, 0.00%, 0.00%, 54.83%, 0.00%,0.00%, 30.43%, 14.74%, 0.00%, 0.00%, 0.00%, 0.00%, 55.50%, 0.00%,0.00%, 25.15%, 19.35%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 30848.8, 781.8, 3355415.4, 3266409.8, 0.0, 0.0, 33002525.3, 1.000, 0
12, B-SLICE,   13, 23.00,     870504, 0,1.02,40.027, 39.897, 39.894, 39.994,26, 10 9 5 ,15 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%, 47.06%, 35.81%,  1.03%,  0.00%,  0.00%,  0.02%,  0.00%,  0.00%,  2.25%, 12.31%,  1.52%, 27692.91, 14237.66, 0.00, 30838.17 , 0, 255, 69.05, 0, 255, 86.81, 0, 255, 79.68, 0.00%, 0.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 4.56%,0.00%, 0.79%, 94.66%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 24.68%,0.00%, 3.69%, 71.63%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 59.52%,0.00%, 0.00%, 40.48%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 3.1, 3.1, 1969761.0, 1921903.5, 0.0, 0.0, 34975408.1, 1.000, 0
13, b-SLICE,   11, 24.00,     941208, 0,1.02,39.141, 39.180, 39.181, 39.151,29, 10 9 ,13 15 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.44%, 74.27%, 18.53%,  0.43%,  0.00%,  0.02%,  0.01%,  0.00%,  0.00%,  1.54%,  4.12%,  0.64%, 34351.68, 17010.71, 0.00, 38833.94 , 0, 255, 68.75, 0, 255, 86.78, 0, 255, 80.32, 0.00%, 0.00%,0.00%, 2.33%, 97.67%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 2.06%,0.00%, 0.75%, 97.19%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 16.42%,0.00%, 9.95%, 73.63%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 59.62%,0.00%, 0.96%, 39.42%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 3.1, 3.3, 2047653.0, 2003253.9, 0.0, 0.0, 37026163.2, 1.000, 0
14, b-SLICE,   12, 24.00,   42956928, 0,1.01,37.574, 37.197, 37.154, 37.474,29, 10 9 ,13 15 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.03%,  1.42%,  9.51%, 89.04%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%, 51253.63, 29185.86, 0.00, 6481429.24 , 0, 255, 65.94, 0, 255, 69.33, 0, 255, 63.39, 0.00%, 0.00%,0.00%, 31.03%, 68.97%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 36.80%, 63.20%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 49.55%, 50.45%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 50.33%, 49.67%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 3.1, 14.7, 3571065.5, 3483227.7, 0.0, 0.0, 40595852.2, 1.000, 0
15, b-SLICE,   14, 24.00,   42969520, 0,1.01,37.568, 37.197, 37.147, 37.469,28, 13 10 9 ,15 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  1.53%,  9.61%, 88.87%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%, 51315.26, 29200.86, 0.00, 6559446.11 , 0, 255, 65.94, 0, 255, 69.33, 0, 255, 63.39, 0.00%, 0.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 36.70%, 63.30%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 49.36%, 50.64%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 49.55%, 50.45%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 3.6, 3.1, 3492972.9, 3406391.9, 0.0, 0.0, 44085739.4, 1.000, 0
16, P-SLICE,   20, 22.00,   48260672, 0,1.01,39.288, 38.901, 38.831, 39.182,23, 15 13 10 , -, 0.00%,  0.00%,  0.00%, 0.02%,  0.40%,  1.02%, 0.30%,  1.16%,  8.36%, 1.13%,  2.63%, 27.60%, 0.00%,  0.00%,  0.38%,  7.74%, 49.26%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%, 34430.86, 18556.69, 0.00, 11376069.25 , 0, 255, 65.98, 0, 255, 68.60, 0, 255, 63.87, 0.00%, 0.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 78.87%, 0.00%,0.00%, 8.16%, 12.97%, 0.00%, 0.00%, 0.00%, 0.00%, 54.91%, 0.00%,0.00%, 23.06%, 22.02%, 0.00%, 0.00%, 0.00%, 0.00%, 38.90%, 0.00%,0.00%, 31.18%, 29.93%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 49004.0, 658.8, 2413943.4, 2344946.9, 0.0, 0.0, 46540021.0, 1.000, 0
17, B-SLICE,   18, 23.00,   45347480, 0,1.01,38.292, 37.968, 37.911, 38.204,26, 15 13 9 ,20 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  1.44%,  9.46%, 89.09%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%, 43034.31, 24260.04, 0.00, 6357750.61 , 0, 255, 65.96, 0, 255, 68.65, 0, 255, 63.65, 0.00%, 0.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 36.06%, 63.94%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 52.12%, 47.88%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 53.43%, 46.57%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 3.1, 9.0, 3438896.7, 3355040.4, 0.0, 0.0, 49982053.2, 1.000, 0
18, b-SLICE,   16, 24.00,     963256, 0,1.01,38.818, 38.596, 38.532, 38.754,29, 15 13 ,18 20 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.02%, 36.00%, 38.32%,  2.32%,  0.00%,  0.04%,  0.07%,  0.01%,  0.00%,  5.59%, 15.31%,  2.32%, 35678.80, 19264.22, 0.00, 39219.81 , 0, 255, 65.96, 0, 255, 68.65, 0, 255, 63.65, 0.00%, 0.00%,0.00%, 0.00%, 100.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 13.53%,0.00%, 0.67%, 85.80%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 27.79%,0.00%, 3.12%, 69.09%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 50.15%,0.00%, 0.00%, 49.85%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 3.1, 3.1, 1901109.2, 1856351.3, 0.0, 0.0, 51886269.8, 1.000, 0
19, b-SLICE,   17, 24.00,   53606584, 0,1.02,37.635, 37.689, 37.594, 37.637,29, 15 13 ,18 20 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.99%,  6.17%, 92.84%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%, 54217.25, 28722.94, 0.00, 13510832.49 , 0, 255, 69.06, 0, 255, 86.36, 0, 255, 79.00, 0.00%, 0.00%,0.00%, 100.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 55.50%, 44.50%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 66.33%, 33.67%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 61.38%, 38.62%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 1.8, 3.1, 4489957.8, 4382948.0, 0.0, 0.0, 56374696.4, 1.000, 0
20, b-SLICE,   19, 24.00,   53687448, 0,1.02,37.639, 37.689, 37.575, 37.637,28, 18 15 13 ,20 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  1.23%,  6.17%, 92.60%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%, 54344.84, 28750.52, 0.00, 14004483.47 , 0, 255, 69.06, 0, 255, 86.36, 0, 255, 79.00, 0.00%, 0.00%,0.00%, 50.00%, 50.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 54.48%, 45.52%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 64.02%, 35.98%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 60.25%, 39.75%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 3.6, 2.4, 4717385.1, 4602647.1, 0.0, 0.0, 61088967.2, 1.000, 0
21, P-SLICE,   25, 22.00,   57562232, 0,1.02,39.393, 39.254, 39.238, 39.356,23, 20 18 15 , -, 0.00%,  0.00%,  0.00%, 0.01%,  0.33%,  0.39%, 0.08%,  0.47%,  2.30%, 2.26%,  7.09%, 51.13%, 0.00%,  0.00%,  0.15%,  1.54%, 34.24%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%, 35680.02, 17757.91, 0.00, 20071311.67 , 0, 255, 69.36, 0, 255, 86.35, 0, 255, 78.37, 0.00%, 0.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 82.65%, 0.00%,0.00%, 10.46%, 6.90%, 0.00%, 0.00%, 0.00%, 0.00%, 61.73%, 0.00%,0.00%, 24.16%, 14.11%, 0.00%, 0.00%, 0.00%, 0.00%, 63.85%, 0.00%,0.00%, 19.87%, 16.28%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 48715.2, 648.9, 3228118.1, 3147733.4, 0.0, 0.0, 64359277.8, 1.000, 0
22, B-SLICE,   23, 23.00,     854824, 0,1.02,40.098, 39.947, 39.980, 40.064,26, 20 18 13 ,25 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%, 50.54%, 35.10%,  0.88%,  0.00%,  0.02%,  0.06%,  0.00%,  0.00%,  1.85%, 10.48%,  1.07%, 27319.29, 14142.87, 0.00, 30451.96 , 0, 255, 69.36, 0, 255, 86.35, 0, 255, 78.37, 0.00%, 0.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 3.55%,0.00%, 0.68%, 95.77%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 22.17%,0.00%, 4.12%, 73.71%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 54.84%,0.00%, 0.00%, 45.16%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 3.1, 4.1, 1912960.5, 1866860.6, 0.0, 0.0, 66273886.7, 1.000, 0
